F990_TOTAL_ASSETS_RECENT,CENSUS_STATE_ABBR,CENSUS_COUNTY_NAME,ORG_NAME_CURRENT,Total_Assets
782.979,CA,Sonoma County,SONOMA VALLEY EDUCATION FOUNDATION,0.782979
1298.476,CA,Yolo County,CAMPUS LIFE CONNECTION,1.298476
610.927,CA,Shasta County,ROTARY CLUB OF REDDING CHARITABLE FOUNDATION,0.610927
555.599,CA,Sonoma County,HEALDSBURG KIWANIS MEMORIAL SCHOLARSHIP FUND,0.555599
315.508,CA,Placer County,ROCKLIN HIGH SCHOOL BLUE THUNDER BOOSTER CLUB,0.315508
2133.681,CA,Contra Costa County,ANTIOCH YOUTH SPORTS COMPLEX CORPORATION,2.133681
432.2,CA,Sacramento County,MEXICAN CULTURAL CENTER OF NORTHERN CALIFORNIA,0.4322
378.475,CA,Marin County,CAN DO EDUCATION FOUNDATION,0.378475
433,CA,Contra Costa County,MURWOOD KEYSPOT INC,0.433
3628.315,CA,San Joaquin County,ALCOHOL AND DRUG AWARENESS PROGRAM,3.628315
43.037,CA,Butte County,PTA CALIFORNIA CONGRESS OF PARENTS TEACHERS & STUDENTS INC,0.043037
24620.525,CA,Sonoma County,BOYS & GIRLS CLUBS OF SONOMA-MARIN,24.620525
16.821,CA,Orange County,PUBLIC AGENCY SAFETY MANAGEMENT ASSOCIATION,0.016821
131.535,CA,Sonoma County,BENNETT VALLEY ALLIANCE OF PARENTS AND TEACHERS,0.131535
955.352,CA,Sacramento County,CALIFORNIA PRESS FOUNDATION,0.955352
460.961,OH,Cuyahoga County,INNOVATIONS HOUSING INC,0.460961
529.109,CA,Marin County,FRIENDS OF THE SAN RAFAEL PUBLIC LIBRARY,0.529109
3208.559,CA,Sutter County,QUALITY EDUCATION SERVICES AND TRAINING,3.208559
84.632,CA,Placer County,ROSEVILLE PONY BASEBALL,0.084632
258.117,CA,Mendocino County,COURT APPOINTED SPECIAL ADVOCATES OF MENDOCINO COUNTY,0.258117
3838.207,WA,King County,TIBETAN NUNS PROJECT,3.838207
1184.092,CA,Shasta County,ANDERSON AREA ASSOCIATION OF SENIOR CITIZEN ORGANIZATIONS,1.184092
52345.801,CA,Mendocino County,COMMUNITY FOUNDATION OF MENDOCINO COUNTY INC,52.345801
40.561,WA,Spokane County,CREATION ILLUSTRATED MINISTRIES INC,0.040561
318.755,CA,Contra Costa County,DIABLO VALLEY SCHOOL,0.318755
807.377,CA,San Joaquin County,SAN JOAQUIN COUNTY OFFICE OF EDUCATION EDUCATIONAL FOUNDATION,0.807377
1870.877,CA,Contra Costa County,TREE HOUSE SENIOR APARTMENTS INC,1.870877
2029.782,CA,Contra Costa County,BRENTWOOD 202 SENIOR HOUSING INC,2.029782
0,CA,Sonoma County,SONOMA VALLEY ROTARY SERVICE FUND FOUNDATION,0
355.58,CA,Los Angeles County,OXYGEN CLUB OF CALIFORNIA,0.35558
109.13,CA,Modoc County,RESOURCES FOR INDIAN STUDENT EDUCATION INC,0.10913
484.66,CA,Contra Costa County,EARTH TEAM,0.48466
64371.837,CA,Napa County,COMMUNITY FOUNDATION OF THE NAPA VALLEY,64.371837
0,CA,Solano County,PTA CALIFORNIA CONGRESS OF PARENTS TEACHERS & STUDENTS INC,0
667.438,CA,Mendocino County,EMERALD EARTH SANCTUARY,0.667438
576.371,CA,Placer County,ALEKSANDR SHEVCHENKO INTERNATIONAL MINISTIRES INC,0.576371
325.466,CA,Contra Costa County,CONTRA COSTA PUBLIC WORKS EARLY CHILDHOOD CENTER,0.325466
445.045,CA,Contra Costa County,CONTRA COSTA ECONOMIC PARTNERSHIP INC,0.445045
27.804,CA,Solano County,THE BENICIA STINGRAY SWIM TEAM,0.027804
49.99,CA,Sacramento County,OAK CHAN ELEMENTARY PARENT TEACHER ORGANIZATION,0.04999
25.69,CA,Contra Costa County,ACALANES LACROSSE CLUB,0.02569
11023.832,CA,Marin County,LOS ROBLES APARTMENTS INC A CA NONPROFIT PUBLIC BENEFIT CORP,11.023832
2842.462,CA,Marin County,FOUNTAIN WEST APARTMENTS INC,2.842462
1883.752,CA,Marin County,FLORAL GARDENS APARTMENTS INC,1.883752
1296.436,CA,Marin County,OLIVE AVENUE APARTMENTS INC,1.296436
372.632,CA,Marin County,DRAWBRIDGE AN ARTS PROGRAM FOR HOMELESS CHILDREN,0.372632
253.385,CA,Marin County,ALTERNATE DEFENDERS INC,0.253385
41.397,CA,Mendocino County,NATIVE MEDIA RESOURCE CENTER,0.041397
13298.288,CA,San Joaquin County,SECOND HARVEST OF THE GREATER VALLEY,13.298288
179.215,CA,Sonoma County,PETALUMA COMMUNITY ACCESS INC,0.179215
260.276,CA,Tehama County,COTTWOOD COMMUNITY LIBRARY,0.260276
481.096,CA,Shasta County,YOUTH VIOLENCE PREVENTION COUNCIL OF SHASTA COUNTY,0.481096
353.156,CA,Contra Costa County,CHINESE CHRISTIAN TRAINING RESOURCES CENTER,0.353156
3243.723,CA,Fresno County,GOLDEN STATE FAMILY SERVICES INC,3.243723
824.741,CA,Sacramento County,KAY MAR WAY INC,0.824741
196.832,CA,Contra Costa County,FRIENDS OF ANIMAL SERVICES,0.196832
124.643,CA,El Dorado County,SIERRA EDUCATIONAL FOUNDATION INC,0.124643
593.641,CA,Contra Costa County,SAN RAMON VALLEY HIGH SCHOOL ACADEMIC BOOSTERS,0.593641
2417.984,CA,San Joaquin County,GIVE EVERY CHILD A CHANCE,2.417984
73.443,CA,Santa Clara County,CENTRAL VALLEY COMMUNITY COLLEGE ATHLETIC CONFERENCE OF CALIFORNIA,0.073443
2071.572,CA,Sonoma County,COURT APPOINTED SPECIAL ADVOCATES OF SONOMA COUNTY INC,2.071572
312.958,CA,Sacramento County,ONTRACK PROGRAM RESOURCES INC,0.312958
275.971,CA,Shasta County,AFRICAN LEADERSHIP PARTNERS INC,0.275971
485.85,CA,Sacramento County,THE ALICE BIRNEY PARENT GUILD,0.48585
323.478,CA,Contra Costa County,SAN RAMON VALLEY EDUCATION FOUNDATION,0.323478
958.226,CA,Sacramento County,FACULTY ASSOCIATION OF CALIFORNIA COMMUNITY COLLEGES-EDUC INSTITUTE,0.958226
56.686,CA,Contra Costa County,COUGAR FOOTBALL FUND,0.056686
1774.039,CA,Contra Costa County,DEL REV PARENTS CLUB,1.774039
54837.515,CA,Sonoma County,CHARLES M SCHULZ MUSEUM AND RESEARCH CENTER,54.837515
732.174,CA,Sonoma County,KENWOOD EDUCATIONAL FOUNDATION,0.732174
228.805,CA,Sonoma County,LAW ENFORCEMENT CHAPLAINCY SERVICE IN SONOMA COUNTY,0.228805
448.336,CA,Marin County,DANTE HOUSE INC,0.448336
740.326,CA,Contra Costa County,GLORIETTA PARENTS CLUB,0.740326
220.08,CA,Sonoma County,SONOMA VALLEY FILM SOCIETY,0.22008
863.736,CA,Sonoma County,SONOMA VALLEY MENTORING ALLIANCE INC,0.863736
792.586,CA,Contra Costa County,HUSKY HOUSE INC,0.792586
1339.276,CA,Shasta County,WESLEY NEIGHBORHOOD INC,1.339276
272.265,CA,Contra Costa County,SAN RAMON VALLEY EDUCATION FOUNDATION,0.272265
434.424,CA,Contra Costa County,ORINDA INTERMEDIATE SCHOOL PARENTS CLUB INC,0.434424
206.306,CA,Sacramento County,SACRAMENTO WARLORDS SPORTS ORGANIZATION INC,0.206306
560.964,CA,San Joaquin County,LODI PUBLIC LIBRARY FOUNDATION,0.560964
5516.099,CA,Marin County,BUCKELEW COMMUNITY HOUSING DEVELOPMENT ORGANIZATION INC,5.516099
80.043,CA,Solano County,SUNSHINE HOUSE KID ZONE INC,0.080043
286.762,CA,Sacramento County,ALLIANCE FRANCAISE DE SACRAMENTO,0.286762
157.814,CA,San Joaquin County,SAN JOAQUIN COMMUNITY DATA COUNCIL SAN JOAQUIN COMMUNITY DATA COOPERA,0.157814
310.339,CA,Contra Costa County,SAN RAMON VALLEY EDUCATION FOUNDATION,0.310339
888.293,CA,Stanislaus County,THE CHILDRENS GUARDIAN FUND,0.888293
133.455,CA,Placer County,H CLARKE POWERS ELEMENTARY SCHOOL PARENT TEACHER CLUB INC,0.133455
21.246,MI,Berrien County,INTO HIS REST MINISTRIES,0.021246
1793.163,CA,Contra Costa County,FRIENDS OF BOY SCOUT TROOP 224,1.793163
279.266,CA,Sacramento County,CONTINUING CHALLEGE HAZARDOUS MATERIALS COMMITTEE,0.279266
607.632,CA,Contra Costa County,WEST CONTRA COSTA RETIRED EDUCATORS SCHOLARSHIP FUND,0.607632
1744.02,CA,Placer County,BEAR LEAGUE,1.74402
112.635,CA,Sacramento County,COMMUNITY TRANSPORTATION AGENCY INC,0.112635
8017.766,CA,Contra Costa County,PRESIDIO VILLAGE SENIOR HOUSING INC,8.017766
60.349,CA,Contra Costa County,PTA CALIFORNIA CONGRESS OF PARENTS TEACHERS & STUDENTS INC,0.060349
3266.604,CA,Humboldt County,WILLOW CREEK YOUTH PARTNERSHIP,3.266604
354.435,CA,Solano County,SOLANO CHRISTIAN ACADEMY,0.354435
956.214,CA,Nevada County,SIERRA WATCH,0.956214
847.325,CA,Nevada County,SIERRA SENIOR SERVICES,0.847325
82.423,CA,Solano County,ROTARY CLUB OF BENICIA FOUNDATION,0.082423
1234.398,IL,Macon County,HERITAGE FIELDS INC,1.234398
6233.771,ID,Bonneville County,WHITE PINE CHARTER SCHOOL INC,6.233771
4982.342,OR,Multnomah County,AMYOTROPHIC LATERAL SCLEROSIS ASSOCIATION,4.982342
164207.156,LA,Lincoln Parish,INNOVATIVE STUDENT FACILITIES INC,164.207156
34.54,NJ,Middlesex County,CROSSROADS MIDDLESCHOOLS PTO,0.03454
333.072,WA,Snohomish County,NATURE VISION INC,0.333072
13128.483,NY,New York County,THE KESWELL SCHOOL,13.128483
157.729,HI,Hawaii County,KONA CHORAL SOCIETY INC,0.157729
1001.225,TN,Hamilton County,ON POINT,1.001225
1892.091,CA,Santa Clara County,SARATOGA ROTARY CHARITABLE FOUNDATION,1.892091
139.935,NC,Lincoln County,NORTH LINCOLN HIGH SCHOOL BAND BOOSTERS ASSOCIATION INC,0.139935
434.067,PA,York County,STILLMEADOW CHILD CARE CTR INC,0.434067
511.831,CA,Los Angeles County,SANTE DOR FOUNDATION,0.511831
680.192,VA,Middlesex County,UPPER MIDDLESEX VOLUNTEER FIRE DEPARTMENT INC,0.680192
443.788,AR,Faulkner County,WAMPUS CAT BOOSTER CLUB INC,0.443788
478.741,CO,El Paso County,COLORADO SPRINGS ALTITUDE VOLLEYBALL CLUB,0.478741
305.038,LA,Natchitoches Parish,CASA OF CENTRAL LOUISIANA INC,0.305038
1574.28,OR,Marion County,SALEM FRIENDS OF FELINES,1.57428
25.516,VA,Norfolk city,TIDEWATER ARTS OUTREACH,0.025516
303.102,WA,King County,RAISBECK AVIATION HIGH SCHOOL PTSA 9 5 747,0.303102
121.999,NY,Saratoga County,MOTHER TERESA ACADEMY,0.121999
1899.314,MN,Ramsey County,MAINE SUPPORTIVE HOUSING INC,1.899314
87.424,VA,Loudoun County,BRIAR WOODS HIGH SCHOOL MUSIC BOOSTER ASSOCIATION BWHSMBA,0.087424
17383.9,ID,Canyon County,VISION PUBLIC CHARTER SCHOOL OF MIDDLETON INC,17.3839
804.826,CA,Orange County,STALLION ATHLETIC BOOSTER CLUB INC,0.804826
205934.945,AR,Johnson County,UNIVERSITY OF THE OZARKS,205.934945
59611.66,AR,Pulaski County,GOODWILL INDUSTRIES OF ARKANSAS INC,59.61166
2637.339,AR,Pulaski County,JEWISH FEDERATION OF ARKANSAS,2.637339
4280.497,AR,Phillips County,HELENA HEALTH FOUNDATION,4.280497
5262.466,AR,Pulaski County,ARKANSAS ACTIVITIES ASSOCIATION,5.262466
25350.913,AR,Garland County,FIRST STEP INC,25.350913
18059.449,AR,Sebastian County,METHODIST NURSING HOME OF FORT SMITH INC,18.059449
11742.744,AR,Sebastian County,UNITED WAY OF FORT SMITH AREA INC,11.742744
5836.498,AR,Pulaski County,ARKANSAS BAR FOUNDATION,5.836498
6324.448,AR,Garland County,ABILITIES UNLMITED OF HOT SPRINGS ARKANSAS INC,6.324448
10437.371,AR,Craighead County,ABILITIES UNLIMITED OF JONESBORO INCORPORATED,10.437371
0,TX,Bowie County,TEXARKANA SHELTERED WORKSHOP INC,0
869.963,AR,Columbia County,ABILITIES UNLIMITED OF MAGNOLIA ARK INC,0.869963
6596.542,AR,Pulaski County,RECOVERY CENTERS OF ARKANSAS INC,6.596542
29608.388,AR,Independence County,WOOD-LAWN INC,29.608388
5676.925,AR,Independence County,NORTHCENTRAL ARKANSAS DEVELOPMENT COUNCIL INC 9TH & OAK STS,5.676925
996.861,AR,Washington County,FAYETTEVILLE CREATIVE SCHOOLS INC,0.996861
9745.505,AR,Randolph County,BLACK RIVER AREA DEVELOPMENT CORPORATION,9.745505
5957.137,AR,Union County,SOUTH ARKANSAS REGIONAL HEALTH CENTER,5.957137
29073.682,AR,Saline County,CENTRAL ARKANSAS DEVELOPMENT COUNCIL,29.073682
6101.618,AR,Faulkner County,COMMUNITY ACTION PROGRAM FOR CENTRAL ARKANSAS,6.101618
2488.059,AR,Pulaski County,ARKANSAS MONTESSORI SOCIETY INC,2.488059
5678.807,AR,Faulkner County,LIFEWORD BROADCAST MINISTRIES,5.678807
1942.943,AR,Sebastian County,WESTERN ARKANSAS PLANNING AND,1.942943
1046.837,AR,Washington County,ARTS ONE PRESENTS INC,1.046837
13566.599,AR,Independence County,WHITE RIVER PLANNING & DEVELOPMENT DIST INC,13.566599
10428.447,AR,Pulaski County,YOUTH HOME INC,10.428447
2864.876,AR,Boone County,OZARK OPPORTUNITIES INC,2.864876
3018.138,AR,Phillips County,DESOTO SCHOOL INC,3.018138
7532.476,AR,Lee County,LEE COUNTY COOPERATIVE CLINIC,7.532476
2336.99,AR,White County,NEWHOPE SPECIALIZED INDUSTRIES INC,2.33699
6259.016,AR,Pulaski County,VERA LLOYD PRESBYTERIAN FAMILY SERVICES INC,6.259016
5146.613,AR,Johnson County,FORRESTER-DAVIS DEVELOPMENT CENTER INC,5.146613
1427.363,AR,Desha County,JODIE PARTRIDGE CENTER,1.427363
159.073,AR,Marion County,SCHOOL OF NEW HOPE,0.159073
5616.199,AR,Howard County,HOWARD COUNTY CHILDRENS CENTER INC,5.616199
620.997,AR,Logan County,LOGAN COUNTY DAY SERVICE CENTER FOR LIMITED CHILDREN INC,0.620997
1875.217,AR,Pulaski County,WEST APARTMENTS INC,1.875217
95.019,AR,Perry County,PERRY COUNTY DAY SERVICE CENTER,0.095019
4033.015,AR,Pulaski County,FRANCES A ALLEN SCHOOL FOR EXCEPTIONAL CHILDREN INC,4.033015
4540.712,AR,Jackson County,THE ARKANSAS CENTER FOR INDEPENDENCE INC,4.540712
5632.367,AR,Cleburne County,MAYS MISSION FOR THE HANDICAPPED INC,5.632367
2230.733,AR,Newton County,NEWTON COUNTY SPECIAL SERVICES INC,2.230733
1655.325,AR,Independence County,BATESVILLE COMMUNITY THEATRE,1.655325
6514.54,AR,Independence County,NETWORK OF COMMUNITY OPTIONS INC,6.51454
3185.193,AR,Sevier County,SEVIER COUNTY DEVELOPMENTAL CENTER INC,3.185193
419.516,AR,Monroe County,KIDDIE KOLLEGE DAY CARE CENTER INC,0.419516
4719.69,AR,Benton County,ADULT DEVELOPMENT CENTER OF BENTON COUNTY INC,4.71969
1952.447,AR,Searcy County,SPECIAL SERVICES LEARNING CENTER INC,1.952447
759.154,AR,Conway County,MORRILTON HUMAN RELATIONS COUNCIL INC,0.759154
7235.815,AR,Washington County,LIFE STYLES INC,7.235815
2904.667,AR,Lawrence County,LAWRENCE COUNTY COOPERATIVE SCHOOL INC,2.904667
505.345,AR,Columbia County,MAGNOLIA ARTS COUNCIL INC,0.505345
897.209,AR,Sebastian County,COMPREHENSIVE JUVENILE SERVICES INC,0.897209
14991.582,AR,Pulaski County,ECUMENICAL RETIREMENT CENTER INC,14.991582
292.091,AR,Columbia County,COLUMBIA COUNTY INDEPENDENT LIVING INC,0.292091
7533.427,AR,Saline County,CIVITAN CENTER,7.533427
1108.25,AR,Pulaski County,BALLET ARKANSAS,1.10825
8276.543,AR,Mississippi County,THE ARKANSAS NORTHEASTERN COLLEGE FOUNDATION,8.276543
713.66,AR,Washington County,WEDDINGTON AREA VOLUNTEER FIRE PROTECTION ASSOCIATION INC,0.71366
2885.013,AR,Faulkner County,FAULKNER COUNTY COUNCIL ON AGING INC,2.885013
42511.654,AR,Pulaski County,GOODWILL OF ARKANSAS FOUNDATION INC,42.511654
48087.573,AR,Craighead County,ARKANSAS STATE UNIVERSITY RED WOLVES FOUNDATION INC,48.087573
461.168,AR,Sebastian County,WESTERN ARKANSAS BALLET,0.461168
2560.564,AR,Pulaski County,THERESSA JAMES MANOR INC,2.560564
214.778,AR,Craighead County,EMPLOYMENT & TRAINING SERVICES INC,0.214778
9374.309,AR,Craighead County,CONSOLIDATED YOUTH SERVICES INC,9.374309
740.042,AR,Saline County,CIVITAN HOUSING CORPORATION INC,0.740042
1189.608,AR,Crawford County,HEADSTART CHILD AND FAMILY SERVICES INC,1.189608
2007.071,AR,Fulton County,SPRING RIVER HOME HEALTH AGENCY INC,2.007071
2887.231,AR,Polk County,POLK COUNTY DEVELOPMENTAL CENTER INC,2.887231
3058.902,AR,Sebastian County,COMMUNITY RESCUE MISSION INC,3.058902
336.47,AR,Faulkner County,HIGHWAY 286 EAST VOLUNTEER FIRE DEPARTMENT INC,0.33647
7213.794,AR,Pulaski County,ERC FOUNDATION INC,7.213794
524.751,AR,St. Francis County,EAST ARKANSAS COMMUNITY COLLEGE FOUNDATION INC,0.524751
232.748,AR,Faulkner County,SHELTERED LIVING SERVICES INC,0.232748
1821.947,AR,Conway County,COMMUNITY SERVICE PROPERTIES INC,1.821947
1930.026,AR,Pulaski County,SARAH DAISY GARDEN COURTS INC,1.930026
665.042,AR,Pulaski County,LONOKE HOUSING INC,0.665042
3563.373,AR,Union County,SOUTH ARKANSAS COMMUNITY COLLEGE FOUNDATION INC,3.563373
270.285,AR,Pulaski County,TREATMENT HOMES INCORPORATED,0.270285
1883.341,AR,Pulaski County,RIVER MANOR INC,1.883341
7625.871,AR,Pulaski County,CHRISTOPHER HOMES INC,7.625871
2400.616,AR,Pulaski County,THE ROTARY CLUB 99 FOUNDATION,2.400616
10717.708,AR,Faulkner County,ARKANSAS EDUCATIONAL TELECOMMUNICATIONS NETWORK FDN,10.717708
841.071,AR,Pulaski County,RIVERDALE SOCCER CLUB,0.841071
222.738,AR,Pulaski County,WHITE COUNTY GROUP HOMES INC,0.222738
46.54,AR,Ouachita County,OUACHITA COUNTY MEDICAL CENTER AUXI LIARY,0.04654
10.932,AR,Mississippi County,ARTS COUNCIL OF MISSISSIPPI COUNTY,0.010932
474.003,AR,Columbia County,JAY JOHNSTON AND RALPH WEISER RESIDENTIAL CENTERS INC,0.474003
127.421,AR,Pope County,RUSSELLVILLE BAND BOOSTERS CLUB INC,0.127421
33839.417,AR,Chicot County,MAINLINE HEALTH SYSTEMS INC,33.839417
763.459,AR,Pulaski County,SECOND PRESBYTERIAN CHURCH PRESCHOOL INC,0.763459
418.419,AR,St. Francis County,CALVARY CHRISTIAN SCHOOL INC,0.418419
84.406,AR,Washington County,RAZORBACK AQUATIC CLUB INC,0.084406
3663.031,AR,Sharp County,CAVE CITY NURSING HOME INC,3.663031
11188.347,AR,Cleburne County,COMMUNITY SCHOOL OF CLEBURNE COUNTY,11.188347
3610.577,AR,Crittenden County,EAST ARKANSAS YOUTH SERVICES INC,3.610577
1774.992,AR,Pulaski County,CHRISTOPHER HOMES OF ARKANSAS INC,1.774992
52122.586,AR,Saline County,BIRCH TREE COMMUNITIES INC,52.122586
469.378,AR,Pulaski County,ADULT LEARNING ALLIANCE INC,0.469378
7638.59,AR,Craighead County,LEARNING CENTER OF NORTHEAST ARKANSAS INC,7.63859
350.348,AR,Van Buren County,VAN BUREN COUNTY-AGING PROGRAM INC,0.350348
177.644,AR,Cleburne County,CLEBURNE COUNTY AGING PROGRAM INC,0.177644
665.763,AR,Pulaski County,COMMUNITY HOUSING OF LITTLE ROCK INC,0.665763
330.604,AR,White County,WHITE COUNTY AGING PROGRAM INC,0.330604
206013.402,AR,Pulaski County,HEIFER INTERNATIONAL FOUNDATION,206.013402
2460.228,AR,Washington County,CASA OF NORTHWEST ARKANSAS INC,2.460228
1681.634,AR,Washington County,HABITAT FOR HUMANITY INTERNATIONAL INC,1.681634
1278.833,AR,Jackson County,NORTHEAST ARKANSAS CHARITABLE FOUNDATION INC,1.278833
368.73,AR,Benton County,BENTONVILLE PUBLIC SCHOOLS FOUNDATION,0.36873
409.341,AR,Pulaski County,CHRISTOPHER HOMES OF MONETTE INC,0.409341
340.848,AR,Pulaski County,CHRISTOPHER HOME OF PALESTINE INC,0.340848
328.896,AR,Pulaski County,CHRISTOPHER HOMES OF STRONG INC,0.328896
353.176,AR,Pulaski County,CHURCH OF GOD IN ARKANSAS INC,0.353176
3243.529,AR,Miller County,COUNCIL FOR REGIONAL HEALTH EDUCATION,3.243529
60778.648,AR,Pulaski County,LITTLE ROCK CHRISTIAN ACADEMY INC,60.778648
4633.299,AR,Sebastian County,TG 101 INC,4.633299
2002.154,AR,Pulaski County,ARKANSAS CONSTRUCTION EDUCATION FOUNDATION,2.002154
303.26,AR,Jefferson County,CHILDRENS ADVOCACY CENTER OF PINE BLUFF,0.30326
1088.6,AR,Washington County,LIFE STYLES FOUNDATION INC,1.0886
102.097,AR,Faulkner County,CONWAY CRADLE CARE,0.102097
61.465,AR,Pulaski County,ARKANSAS INDEPENDENT LIVING COUNCIL,0.061465
605.694,AR,Pulaski County,FIRST STEP APARTMENTS INC,0.605694
56.516,AR,Pulaski County,A CALL TO EXCELLENCE MINISTRIES INC,0.056516
171.36,AR,Benton County,ADC LEGACY FOUNDATION,0.17136
339.916,FL,Miami-Dade County,CHRISTIAN ACADEMY OF GUATEMALA INC,0.339916
462.731,AR,Columbia County,MAGNOLIA HOSPITAL FOUNDATION INC,0.462731
507.671,AR,Benton County,AMBASSADORS FOR CHRIST ACADEMY,0.507671
1497.419,AR,Baxter County,MOUNTAIN HOME CHRISTIAN ACADEMY,1.497419
1653.213,AR,Pulaski County,ARKANSAS COMMUNITY COLLEGES FOUNDATION,1.653213
1872.205,AR,Sebastian County,BOST FOUNDATION,1.872205
22.182,AR,Pulaski County,C C U PARENT ASSOC,0.022182
111.225,AR,Boone County,CASA OF THE 14TH JUDICIAL DISTRICT,0.111225
633.401,AR,Mississippi County,OSCEOLA GARDENS INC,0.633401
1583.769,AR,Faulkner County,BMA FOUNDATION,1.583769
104.339,AR,Faulkner County,SONSHINE ALL-STAR BOOSTER CLUB,0.104339
495.235,AR,Pulaski County,NAPA VALLEY COUNSELING CENTER INC,0.495235
419.763,AR,Benton County,NEW HEIGHTS CHRISTIAN SCHOOL,0.419763
96.666,AR,Stone County,STONE COUNTY ABUSE PREVENTION,0.096666
3678.926,AR,Benton County,WALNUT FARM MONTESSORI SCHOOL,3.678926
31.932,AR,Faulkner County,CONWAY CANCER FOUNDATION,0.031932
994.173,AR,Lee County,MARIANNA HISTORIC TRUST,0.994173
1501.994,AR,Newton County,NEWTON COUNTY HEALTHCARE ASSOCIATION INC,1.501994
24.708,AR,Madison County,MADISON COUNTY HEALTH COALITION INC,0.024708
417.548,AR,Pulaski County,ARKANSAS HUNTERS FEEDING THE HUNGRY INC,0.417548
147.272,AR,Benton County,BENTONVILLE BAND BOOSTERS,0.147272
773.788,AR,Sebastian County,RIVER PARK APARTMENTS INC,0.773788
81191.549,AR,Benton County,WAL-MART ASSOCIATES IN CRITICAL NEED FUND,81.191549
1052.318,AR,Washington County,NORTHWEST MEDICAL CENTER AUXILIARY,1.052318
922.542,AR,Crawford County,ALMA EDUCATION AND ARTS FOUNDATION INC,0.922542
16715.684,DC,District of Columbia,OCEAN FOUNDATION,16.715684
659.37,SD,Lawrence County,SPEARFISH FOUNDATION FOR PUBLIC EDUCATION A SD NON PROFIT CORP,0.65937
55.743,KS,Pottawatomie County,MORNINGSTAR INC,0.055743
3086.43,NC,Buncombe County,RECOVERY VENTURES CORPORATION,3.08643
45990.612,LA,East Baton Rouge Parish,BRCC FACILITIES CORPORATION,45.990612
1922.602,OR,Multnomah County,NATIONAL CRIME VICTIM LAW INSTITUTE,1.922602
134.217,MO,Greene County,SPRINGFIELD YOUTH HOCKEY ASSOCIATION,0.134217
22.461,NV,Clark County,STATON ELEMENTARY PTO,0.022461
916.977,WY,Sheridan County,STORY COMMUNITY LIBRARY INC,0.916977
130.491,TX,Comal County,CANYON ATHLETIC BOOSTER CLUB,0.130491
996.387,WA,King County,GURUKUL,0.996387
2353.13,PA,Allegheny County,UNION PROJECT,2.35313
428.537,FL,Broward County,LEARNING FOR SUCCESS INC,0.428537
213.853,CA,Tulare County,MINER FOUNDATION,0.213853
3.382,NY,Queens County,LE CATS ON THE WATER,0.003382
204.103,IA,Winnebago County,LITTLE BISON CHILDCARE CENTER INC,0.204103
14389.656,CA,Alameda County,ARTHUR M JAWAD EDUCATION FUND FOR SAINT JOSEPH NOTRE DAME HS,14.389656
76.077,CA,San Diego County,SAN DIEGO ADVANCED STUDY GROUP,0.076077
2980.674,VA,Alexandria city,VOLUNTEERS OF AMERICA INC,2.980674
769.665,CA,Stanislaus County,GREATER MODESTO INTERFAITH HOSPITALITY NETWORK INC,0.769665
764.859,CA,Riverside County,SANTA ROSA PLATEAU FOUNDATION,0.764859
181.206,IN,Allen County,TEACH OUR CHILDREN FUND INC,0.181206
1914.816,CA,Alameda County,OIKOS UNIVERSITY,1.914816
751.646,FL,Duval County,UNIVERSIDAD CRISTIANA LOGOS INC,0.751646
1670.719,MN,Ramsey County,SHAKOPEE SUPPORTIVE HOUSING INC,1.670719
978.602,NM,Bernalillo County,ASSOCIATION OF SCHOOL BUSINESS OFFICIALS INTERNATIONAL,0.978602
3563.997,MN,Ramsey County,SHELBOURNE SUPPORTIVE HOUSING INC,3.563997
389.552,WI,Walworth County,EAST TROY LODGE & COMMUNITY CENTER INC,0.389552
749.648,WI,Milwaukee County,UNITED STATES BOWLING CONGRESS INC,0.749648
760.476,CA,San Diego County,GUITARS IN THE CLASSROOM,0.760476
208.938,CA,San Francisco County,PTA CALIFORNIA CONGRASS OF PARENTS TEACHERS & STUDENTS INC,0.208938
123.237,CA,Riverside County,BEAUMONT HIGH SCHOOL ATHLETIC BOOSTER CLUB,0.123237
1094.473,CA,San Diego County,SUSAN PARHAM HOUSING CORPORATION,1.094473
131.856,TN,Davidson County,GIRLS ON THE RUN OF MIDDLE TENNESSEE,0.131856
